"","x"
"BACH2",0.5775
"RGS22",0.0928
"RN7SKP21",0
"DPH2",12.2286
"COL12A1",18.872
"TDRD3",4.372
"MIR3160-1",0
"NEIL1",0.2796
"NMI",3.2865
"SUGP1",5.244
"RNA5SP168",0.1506
"OR4K13",0
"PCBP2P1",0.2417
"CDR2",6.1656
"NDUFB4P8",0.0919
"KRT79",0.0199
"HBG1",0
"GPC5",0.034
"DSC3",3.0099
"RPS10P28",0.3726
"LINC02208",0.2193
"MIR4740",1.071
"RBM42",52.4193
"RN7SKP103",0
"GPR137C",0.8607
"RNU7-151P",0.6366
"MIR6793",0.5355
"OR10N1P",0
"C6orf99",0.2749
"CHRND",0
"ANGEL1",3.9266
"GXYLT1",4.0637
"HSP90AB1",531.7758
"CERT1",2.0172
"TIGD3",0.1425
"RNY4P27",0
"MIR4660",0.4559
"RN7SL23P",0.184
"BMPR1B-DT",0.099
"NOMO1",12.1089
"CNKSR2",0.2073
"SPOCK2",1.6127
"JAKMIP1",0.0597
"RNU6-914P",0
"ACCS",0.5849
"RNU6-527P",0
"CDKN2AIPNLP1",0.1676
"ID4",6.8944
"RNA5SP374",0
"LINC02594",0
"LINC01839",0
"RPL5P34",9.7503
"PITHD1",74.8071
"FAM120A",25.4862
"ZNF383",1.1324
"MIR4262",0
"RN7SL263P",0.2908
"DEFB127",0.0328
"NAPG",8.2443
"LINC01566",0.0057
"RNU6-760P",0.6956
"MIR4733",0
"WWC2-AS2",0.17
"LINC01555",0.0058
"LINC02225",0.0207
"RNU6-1152P",0
"MYOM3-AS1",0
"LINC02182",0.4742
"NIFKP1",0
"RNA5SP284",0.4289
"RPS19P1",3.5371
"TRIM77",0
"MTND2P3",0
"UPK1A-AS1",0.1485
"CPEB1-AS1",0.0067
"ZNF470",1.5437
"LINC00992",0.0147
"PNLIPRP2",0.0214
"COX7A2",37.2487
"ENTPD7",5.3555
"MALT1",2.5918
"MARK2",11.0496
"DRG2",1.154
"TIMM29",7.8143
"ARMC10P1",0.3946
"RN7SKP165",0
"MIR582",0
"TBC1D20",9.4456
"RNU6-998P",0.5011
"PCNAP1",0
"RN7SL130P",1.6039
"DOC2A",0.0079
"EFCAB14-AS1",0.1444
"RBMY1A3P",0
"ARHGAP35",14.7373
"SPATA18",0.2561
"SHQ1P1",0
"RNA5SP433",0
"SLC1A4",10.9008
"POTEG",0.1748
"KRTAP4-3",0
"SLC6A3",0.0227
"RN7SL239P",0.2812
"OR2A13P",0.0544
"PARD3-AS1",0.3351
"PHOSPHO1",0.3409
"RNU4-39P",0.6641
"RIBC1",0.2593
"RBM11P1",0
"CDC42EP4",5.6432
"THOC6",13.6222
"FAM96AP1",0
"UBE2Q2P1",0.6954
"CBARP",1.7229
"SNORD61",0
"MT1H",3.2665
"LRRC37A4P",0.447
"DCC",0.3153
"RPL7AP69",0
"TMEM74",0.1466
"AMIGO3",0.0059
"RN7SL177P",0
"TUBA1A",170.988
"ETV7-AS1",0.2804
"OR1F2P",0
"IKZF3",0.236
"EIF3J",23.1414
"C22orf42",0
"HNRNPA1P24",0.0161
"TMEM252",0
"MEF2AP1",0
"NKX2-4",0
"SLC43A2",4.2705
"SNORD90",0.152
"PAICSP4",0.5789
"SCARNA16",0
"NDUFB10P1",0.0324
"SMCHD1",3.2011
