"","x"
"PPIL4",9.4538
"RN7SL366P",0
"KREMEN2",0.2641
"PPIAP53",0.9599
"LINC02669",0.1161
"YWHAZP6",0.9166
"NBPF9",3.7313
"MRPL42",5.4519
"NUDT1",12.2088
"RPL31P35",0.0366
"MIR4270",0
"HSD17B3-AS1",0.0901
"LINC02656",0.2313
"RNA5SP151",0.118
"MIR369",0
"LINC00885",0.0151
"KRAS",32.9452
"KIAA0513",4.8381
"TFIP11",11.6819
"MSANTD3-TMEFF1",0.0133
"RGL1",13.2169
"TEX47",0
"CASC16",0.0089
"GLRA3",0.1165
"SLC9A4",0.111
"C17orf50",0.039
"MIR1305",0
"SHE",7.3057
"ZNF252P",3.3185
"FUT7",0.0374
"KCNK18",0
"RPLP0P7",0.0621
"SRPK2P",0.1506
"ISCA1P4",0.206
"LINC01584",0.0193
"FAT3",15.8264
"SEPTIN7P5",0
"SPTSSB",0.059
"LINC02497",0.0272
"PPP2R5A",11.6251
"MPRIP-AS1",0.1827
"UCHL5",4.2051
"CDH16",0.0151
"LIN28B",0.005
"TTPA",0.3063
"TPTE2P2",0.0355
"TCN2",29.9006
"RNF11",40.5041
"RN7SL828P",0.1367
"OR5M10",0
"OR52N3P",0
"LINC02211",0.1031
"FBXO48",0.8162
"BBIP1P1",0.3464
"MPZ",0.9485
"NUDT14",9.8494
"SEC14L2",8.9196
"KLF15",0.9161
"RPL4P2",0.7215
"KRBOX1-AS1",0.0194
"KRTAP3-3",0.0588
"FKBP4",8.5229
"MARK3",18.5671
"RNU7-156P",0
"KCNMB3",0.4566
"ZNF550",3.3922
"CACNA1S",0.0045
"RNA5SP55",0
"DDTL",4.4408
"ANXA6",66.6874
"CACTIN-AS1",0.2093
"VDAC1P7",0.0815
"SOCS5P4",0.1322
"OR2AI1P",0.0741
"THPO",0.7786
"RSPH9",0.5667
"LYRM4",3.6621
"FOXN2",3.2063
"RLBP1",0.1113
"LINC01216",0
"RNU6-929P",0
"IGLV8-61",0
"TBC1D22A-AS1",0
"ELOB",53.47
"PTPN20",5.245
"ODAM",0
"LIMS1-AS1",0.4631
"NEURL1B",8.2693
"ZMAT5",5.0086
"RNU6-1310P",0
"TGFB1",103.7167
"PHETA1",8.872
"LHFPL6",29.7161
"FABP5P5",0.068
"KHDC4",14.5939
"KCNQ1-AS1",0.0255
"NRG1-IT1",0.0407
"HIVEP1",2.3388
"RGMB-AS1",0.1826
"SH2D7",0.0288
"ZNF442",1.8031
"RPL13P12",79.7261
"PMS2P5",2.0868
"RPS10P14",0.385
"RN7SL200P",0
"STX1B",0.0842
"TERT",0.006
"NDUFS5P1",0.0955
"CLCN1",0.0209
"TRIM74",0.1126
"SUPT20HL1",0.1213
"FAM189A1",0.3685
"FOXC2",10.5738
"C22orf34",0.1999
"PRMT8",0.1932
"MIR3663",0
"HIGD1C",0.1488
"CITED1",0.2902
"DHX16",13.9118
"ACY1",1.0968
"EP400P1",1.8491
"OR4A9P",0.0585
"RAB3IP",0.7991
"MTCYBP36",0.0314
"ZNF658B",0.2763
"SLN",2.3465
"MIR607",0
"RN7SKP117",0.1046
"RPS6P16",0.1475
"IFIT3",22.6319
"HMGN2P10",0.4688
"MDK",54.6229
"RFPL4B",0
"LINC01937",0
"ZNF578",0.4359
"RNU7-159P",0
"RNU6-938P",0
"MX2",1.6612
"RNA5SP295",0
"GUCY2D",0.2084
"EBLN2",0.4769
"C17orf100",4.3082
"RNU6-1129P",0
"BCL3",4.8288
"PRR20B",0
"RPL21P4",0.6052
"KIAA0408",0.0134
"MIR656",0
"PMPCB",18.7331
"BORCS6",3.651
"HK1",15.0803
"RPL5P32",0.2199
"ZNF221",1.1737
"GAPDHP35",0.7638
"CCDC50",6.3174
"XRCC3",1.9842
"CYBRD1",29.3143
"LINC02790",0.0479
"TDRD15",0.0158
"LINC02403",0
"SLC35G3",0.0413
"DNAJC16",5.6877
"TLX3",0
"WDSUB1",4.9336
"MIR1255A",0
"RNU6-133P",0
"ZNF575",0.7412
"LINC02100",0.174
"RN7SL566P",0.6063
"TRBV7-3",0
"RNU6-1329P",0.258
"RPS29P5",8.6382
"SHANK2-AS1",0
"PRCP",42.3859
"BATF3",0.804
"MTND4P20",0
"RNU6-556P",0.3944
"LINC02586",0.4799
"CAMK1",3.0452
"ZNF229",0.178
"CEACAM5",0
"LBX1",0.0286
"ABHD14A-ACY1",0.1212
"TEX38",0.1575
"CCDC154",0.2076
"ERV3-1",2.8371
"COX7A1",17.3317
"OR4F6",0
"RNU6-195P",0.2533
"MIR6503",0
"HSPA8P4",0.4961
"KRTAP29-1",0
"THEMIS3P",0.0087
"RNU2-2P",0
"TUBB8P3",0
"OR7E13P",0
"KRTAP5-9",0.2917
"MED10",16.7055
"MIR4535",0
"MICD",0.0509
"EIF2S2P2",0.1406
"CD53",11.3825
"FZD4",10.1775
"DUX4L7",0
"RAB30",2.9496
"MUC12",0.0121
"FANCB",1.7133
"INO80D",1.4302
"LINC02501",0.0324
"NTM-IT",0.037
"MIR3202-1",0
"DPH3",9.1077
"SNORD69",0.7171
"RN7SL697P",0.0462
"RPL7AP50",2.3442
"RPL21P111",0.0579
"USP9YP22",0
"SS18L1",7.8619
"CNOT2",6.4778
"C2orf83",0.0265
"ANKRD2",2.3976
"DUX4L51",0
"RNU6-1027P",0
"CLPTM1L",10.7733
"THOC6",7.6002
"RPS20P31",0.2495
"PPIAP24",0
"PFKL",13.5869
