"","x"
"LRP1-AS",0.1925
"RPS7P9",0
"LINC01143",1.1368
"GMCL1P2",0
"REEP2",0.0927
"H3C6",0.9055
"PRR32",0.0551
"HNRNPA1P41",0.2917
"GUF1",4.8159
"MIR554",0.3524
"IREB2",6.6533
"MIR6795",0
"RPL34P18",4.0141
"TUFM",69.3943
"FECHP1",0
"PNMA8B",0.3748
"MTUS1",2.7636
"GLIPR1L2",0.0982
"TRAJ59",0
"CCDC170",1.8481
"MIR3159",0
"RPS27P5",0
"FGF12",0.4692
"SETP1",0.4404
"SLC25A11",39.0811
"KLRC4",0
"NANOGP11",0
"SLC35D3",0.0861
"APH1B",2.2477
"PDZD11",31.3557
"DRAXINP1",0.0357
"FRG2FP",0.0293
"VN1R65P",0
"ACAT2",4.722
"WWC2-AS2",0.434
"DYNLL1P3",0.1272
"GM2A",31.718
"PSMC3",43.1089
"GC",0
"TEKT4P2",1.3334
"ZNF624",2.9845
"CDR1",0.384
"CLDN23",0.5303
"SHC4",0.8594
"MIR7158",0
"SNORD114-28",0
"CACYBPP1",0.0989
"IL24",0.7351
"ABHD3",6.2226
"POTED",0
"LINC02313",0.0615
"MAP3K13",3.3075
"LINC00539",0.273
"RPS10-NUDT3",0
"LINC02630",0
"RPL23AP32",2.3587
"WAKMAR2",1.018
"RNU6-1143P",0.6506
"ARHGAP27",2.0444
"CACNA1E",0.6435
"ERVK3-1",2.1756
"FAM8A4P",0
"E2F6",3.9681
"NXT1",17.2027
"RNU6ATAC37P",0
"HDX",0.8158
"PLIN3",22.2627
"SCARNA5",0
"GSKIP",4.4227
"XKRYP5",0
"CYB5B",7.2538
"SLC9B1P4",0.0263
"CALM2P1",0.0772
"RNU5A-5P",0
"ATP6V1G1P2",1.9557
"KIN",1.7796
"RBM44",0.0503
"ACOT4",0.4584
"THSD4",1.1301
"METTL1",5.1376
"MLYCD",0.4313
"RNU6-1194P",0
"TENT2",5.7924
"SP100",1.9654
"CHEK1",10.6638
"TRIM69",1.9719
"KNCN",0
"NXF2",0
"DNM1P32",0
"MTCO3P8",0.0896
"CBX2",4.8724
"SPATA3",0
"TRPC6P",0.0769
"PIGB",1.2365
"DSPP",0.0696
"GCNT1",1.5443
"PRKD1",1.5198
"TTC19",7.8543
"PHF2P2",0.0354
"PHF11",3.5993
"GGT1",1.7397
"PIGS",7.0377
"CRYGN",0.1744
"CA3",522.157
"SNRNP40",9.1622
"GPR78",0.0081
"KLHDC7B",0.0566
"MIR4440",0
"AOX2P",0
"TNFRSF11A",5.869
"MYH1",0
"RNU1-143P",0
"FHOD3",4.732
"BAX",25.0446
"GNAQ",14.1988
"RN7SL135P",0
"RNU6-789P",0.3317
"IGHV3OR16-13",0
"RNA5SP231",0
"PIK3C3",1.6825
"FSIP2-AS1",0.1922
"RNA5S8",0
"ZNF233",0.4761
"PNMA6E",0.0821
"OR5BP1P",0
"BHLHA15",0.0424
"NXF3",0.3358
"VPS13B",2.1535
"THOC1",6.0091
"CCDC126",1.9537
"RN7SL769P",0.1147
"MTCYBP22",0
"VWF",13.9617
"RPS15AP40",0.5192
"H3P29",0
"CEP76",2.0054
"CDHR4",0.0214
"NDUFV2P1",2.1262
"SPICE1",2.3689
"RNA5SP249",0
"F5",2.9258
"LINC00384",0.0049
"MBD3L1",0.0353
"GAPT",0.1757
"SMARCA2",10.3341
"GAPDHP64",0.1687
"SNORA70J",0
"CLEC4D",0.1008
"LINC01717",0
"POLR3KP1",0
"HEXB",36.0899
"LINC00370",0
"HSD17B7",1.3865
"HUNK-AS1",0
"SCMH1",11.2447
"TLR9",0.0087
"TACC2",0.3575
"OR4A48P",0
"KRTAP6-3",0
"GAL3ST2",0.0741
"STMND1",0.1174
"UNCX",0.0165
"SOCS5P2",0.0249
"WASF4P",0.0906
"ADGRG3",0
"MIR4717",0
"LRP4-AS1",1.2577
"FAM216B",0.0307
"WDPCP",0.7843
"RPL3P4",40.2318
"UCN2",0.6168
"USP17L30",0
"RPL31",97.6608
"ATE1-AS1",1.3519
"FBXL6",4.9421
"RNU6-1084P",0
"PTPRZ1",18.1976
"C19orf12",5.1838
"CTAGE10P",0
"PRYP6",0
"USP17L7",0
"FAM41AY2",0
"MIR4300",1.0573
"LINC00311",0.3457
"PLAU",10.5284
"PES1",19.6227
"TPTE2P1",0.4553
"SALL4P5",0
"COP1",13.2609
"ELOVL4",6.1393
"RPL23AP91",0
"KCNJ13",0.1136
"ACTG1P24",0.3858
"ITGA2B",0.2194
"ST13P21",0
"TMC2",0.048
"DKKL1",0.741
"C3orf20",0.1744
"HCFC2",2.6875
"COX6CP7",0
"HNRNPH1P2",0.028
"ZNF736P1Y",0
"RNA5SP522",0
"UBE2D3-AS1",4.0998
"CYP4X1",0.3983
"GPR15",0
"ZNF471",0.6484
"RNU6-1157P",2.8726
"MTND4P31",0
"RNU6-1",0.6324
"FAM160B2",3.9481
"TEAD2",19.3802
"GOLGA6L22",0
"SLC8A2",0.0366
"MIR548X2",0
"HAVCR1",0.0315
"OR7A10",0
"THSD7B",0.005
"LINC01697",0.025
"MIR4782",0.6265
"NTAN1P2",1.4037
"BMP2K",2.1312
"TRBC1",0
"CCL14",1.242
"GPC6-AS1",0.1454
"OR10C1",0
"FGF12-AS1",0
"RBP5",0.3213
"SNORD1C",0
"ZNF888",0.6754
"DDX10",4.8864
"RORC",0.0111
"CRAT",7.8911
"CEBPD",31.767
"STAG2",20.9726
"RN7SL828P",0.5583
"SHLD2",4.6499
"MIGA2",2.1206
"RPL21P24",0
"TMEM200A",1.3727
"TRAPPC13",2.3087
"CCNDBP1",2.8982
"MIR6757",0.9807
"BLVRB",14.0616
"RNA5SP233",0.5988
"MYH11",0.2641
"TDGF1P6",0.0755
"NDUFB2P1",0
"CDK2AP2P2",0
"ENGASE",7.5526
"ZNF782",0.571
"BTBD18",0.0318
"TSEN15P2",0.378
"TTC39A-AS1",0
"CYSLTR2",0.0945
"IGFALS",0.0143
"BPIFB1",0.0218
"TRIM49C",0
"PSMB5",137.4408
"COTL1P1",0
"LINC02585",1.7262
"RNA5SP383",4.2291
"ACTG1",1796.6199
"LINC01705",0.301
"PPATP2",0
"RNA5SP129",0.8602
"RNY4P16",0
"NDUFA3P4",0
"TRUB1",2.7435
"ARMCX5",6.7928
"SLC25A5P4",0
"RPL31P53",0.0972
"CDK10",5.3756
"RNU6-952P",0
"CNN2",67.9539
"OTUD7A",0.8452
"DUX4L11",0
"OR55B1P",0
"MPV17L2",5.0868
"MUC3A",0.003
"SYCE2",0.5801
"WDR44",11.4575
"SCAF11",6.9354
"PARP15",0.2765
"EEF1A1P26",0.0993
"POLR3GP2",0
"SRI",12.2812
"RTN4R",0.5472
"SNORD63",2.4877
"LAMB2",24.4249
"CBWD1",0.8214
"PCDHB6",0.549
"SATB2-AS1",15.1227
"OR7E117P",0
"DNAJC5B",0.4147
"SMAD5-AS1",0.1118
"CS",18.9987
"RPS26P39",0.2977
"FAM66B",0.0203
"NLRP3P1",0.0758
"SPDYE21P",0.9409
"DSC1",0
"KIR3DP1",0
"RNU1-86P",0
"ARL14EP",4.0303
"TAF1A",1.3206
"FCRL5",0.0136
"RNA5SP157",0
"CRCP",15.8652
"GOLGA2P5",0.1019
"OR7C1",0
"ATP5IF1",26.1085
"C11orf80",1.8961
"SARAF",67.4738
"SURF6",10.1368
"RN7SKP143",0.2183
"GABRR1",1.4418
"SNORD88B",0
"MIR411",0
"THRB",2.6922
"TRABD2A",0.2199
"OR7E11P",0.6752
"STAU1",23.7509
"RNU6-155P",0.3383
"SYT16",0.0144
"TREH",0.0957
"DSG1-AS1",0.0294
"RNA5SP506",0.8529
"MIR1915",0
"MTND4LP19",0
"MIR509-3",0
"RN7SKP145",0
"MPP4",0.1306
"DNAJC17",2.0718
"TMUB2",9.5785
"ZDHHC15",0.1935
"HPR",0.042
"BTD",3.5623
"COX8C",0.8252
"OR8U1",0
"ANKFY1",5.2547
"CPNE5",4.4423
"POU5F1",0.3171
"ZFYVE27",2.5251
"ADARB2-AS1",0
"AZU1P1",0
"GSTT4",0.05
"SYDE1",15.4275
"OR10D4P",0.0356
"IGHJ3P",0
"OR5J2",0
"VN1R85P",0.0794
"PCDHB7",2.2466
"RNU6-79P",0
"ZNF812P",0.7576
"MIR4424",0
"TSPAN13",14.7411
"DNAJB12",5.1208
"HMGB3P8",0.1173
"DENND2C",9.6712
"TOX3",0.0067
"MIF",86.1233
"SH2D4B",0.4187
"ZNF473",1.1575
"PATE1",0
"DEAF1",8.1923
"FAM151B",0.9468
"HMGB3P20",0.0564
"KRT18P11",0
"NR2F1",1.1758
"H2BP9",0.0781
"LINC01919",0.0314
"MTCO2P21",0
"GTF2E1",4.4575
"SH3GLB2",3.6991
"HOXB4",4.1154
"SMG1P7",0.8691
"OR52A4P",0.0219
"CEND1",0.0616
"LPIN1",3.0521
"RNU6ATAC15P",0
"RPL21P33",0
